6/25/14,2.31932E+11,216.0039488
6/25/14,2.32006E+11,216.072216
6/25/14,2.32068E+11,216.1304146
6/25/14,2.32155E+11,216.2114938
6/25/14,2.32263E+11,216.3116045
6/25/14,2.3242E+11,216.4584233
6/25/14,2.32507E+11,216.5385711
6/25/14,2.32585E+11,216.6117484
6/25/14,2.32697E+11,216.7162844
6/25/14,2.32778E+11,216.791007
6/25/14,2.32863E+11,216.8701792
6/25/14,2.3297E+11,216.9701036
6/25/14,2.33102E+11,217.0935822
6/25/14,2.33219E+11,217.201671
6/25/14,2.33307E+11,217.2844604
6/25/14,2.33405E+11,217.3751303
6/25/14,2.33492E+11,217.4560744
6/25/14,2.33579E+11,217.537268
6/25/14,2.33688E+11,217.6384834
6/25/14,2.3377E+11,217.7149483
6/25/14,2.33872E+11,217.8101136
6/25/14,2.33958E+11,217.8908313
6/25/14,2.34047E+11,217.973039
6/24/14,2.34139E+11,218.0592235
6/24/14,2.34232E+11,218.1455059
6/24/14,2.34318E+11,218.2254416
6/24/14,2.34422E+11,218.3223654
6/24/14,2.34607E+11,218.4951442
6/24/14,2.34742E+11,218.6203349
6/24/14,2.34858E+11,218.7288926
6/24/14,2.34984E+11,218.8455769
6/24/14,2.35107E+11,218.9601256
6/24/14,2.35227E+11,219.072051
6/24/14,2.35305E+11,219.1446826
6/24/14,2.35372E+11,219.2068666
6/24/14,2.35413E+11,219.2455295
6/24/14,2.35515E+11,219.3404296
6/24/14,2.35603E+11,219.4223159
6/24/14,2.35678E+11,219.4918709
6/24/14,2.35761E+11,219.5696494
6/24/14,2.35854E+11,219.6564884
6/24/14,2.35934E+11,219.7307526
6/24/14,2.35995E+11,219.7879264
6/24/14,2.36071E+11,219.8586
6/24/14,2.36152E+11,219.9335216
6/24/14,2.36234E+11,220.0096464
6/24/14,2.36322E+11,220.0920973
6/23/14,2.36427E+11,220.1901207
6/23/14,2.36523E+11,220.2796195
6/23/14,2.36628E+11,220.3766425
6/23/14,2.36728E+11,220.4699287
6/23/14,2.36836E+11,220.5708968
6/23/14,2.37066E+11,220.7849805
6/23/14,2.37192E+11,220.9026931
6/23/14,2.37305E+11,221.007651
6/23/14,2.37432E+11,221.1261797
6/23/14,2.37539E+11,221.2251326
6/23/14,2.37651E+11,221.330128
6/23/14,2.37763E+11,221.4340986
6/23/14,2.37876E+11,221.5391946
6/23/14,2.37949E+11,221.6071418
6/23/14,2.38115E+11,221.7617947
6/23/14,2.38273E+11,221.908659
6/23/14,2.38389E+11,222.0174023
6/23/14,2.38498E+11,222.1188749
6/23/14,2.38649E+11,222.2589407
6/23/14,2.38785E+11,222.3856103
6/23/14,2.38898E+11,222.4907767
6/23/14,2.39021E+11,222.6055024
6/23/14,2.39147E+11,222.7231839
6/23/14,2.39279E+11,222.8460506
6/22/14,2.39406E+11,222.9646037
6/22/14,2.39587E+11,223.1325118
6/22/14,2.39882E+11,223.4074968
6/22/14,2.40226E+11,223.727925
6/22/14,2.40646E+11,224.118811
6/22/14,2.41012E+11,224.4600105
6/22/14,2.41212E+11,224.6461973
6/22/14,2.41308E+11,224.7355849
6/22/14,2.41404E+11,224.8250717
6/22/14,2.41472E+11,224.8879665
6/22/14,2.41534E+11,224.9458659
6/22/14,2.41606E+11,225.0130892
6/22/14,2.41673E+11,225.0752783
6/22/14,2.41742E+11,225.1397549
6/22/14,2.41824E+11,225.2160378
6/22/14,2.41911E+11,225.2972876
6/22/14,2.41974E+11,225.3559093
6/22/14,2.42006E+11,225.3856856
6/22/14,2.42026E+11,225.4041357
6/22/14,2.42059E+11,225.4346148
6/22/14,2.42129E+11,225.5004454
6/22/14,2.42256E+11,225.6187483
6/22/14,2.42419E+11,225.770683
6/22/14,2.42609E+11,225.9473931
6/21/14,2.42684E+11,226.0168463
6/21/14,2.42749E+11,226.0775989
6/21/14,2.42823E+11,226.1466363
6/21/14,2.42894E+11,226.2122869
6/21/14,2.42965E+11,226.2783308
6/21/14,2.43058E+11,226.3654423
6/21/14,2.43134E+11,226.4362259
6/21/14,2.43213E+11,226.5100781
6/21/14,2.4332E+11,226.609169
6/21/14,2.4342E+11,226.7028701
6/21/14,2.43523E+11,226.7980693
6/21/14,2.43626E+11,226.8940976
6/21/14,2.43705E+11,226.968105
6/21/14,2.43801E+11,227.0576232
6/21/14,2.43899E+11,227.1490027
6/21/14,2.4402E+11,227.2609323
6/21/14,2.44126E+11,227.3602915
6/21/14,2.44203E+11,227.4317509
6/21/14,2.44257E+11,227.4821911
6/21/14,2.44306E+11,227.5274839
6/21/14,2.4434E+11,227.5596774
6/21/14,2.44379E+11,227.5961272
6/21/14,2.44428E+11,227.6414499
6/21/14,2.44505E+11,227.7130353
6/20/14,2.44587E+11,227.7890844
6/20/14,2.44664E+11,227.8615551
6/20/14,2.44741E+11,227.9328019
6/20/14,2.44828E+11,228.0138197
6/20/14,2.4495E+11,228.1273467
6/20/14,2.45086E+11,228.2544349
6/20/14,2.45235E+11,228.3927981
6/20/14,2.45343E+11,228.4936771
6/20/14,2.45464E+11,228.6061382
6/20/14,2.45567E+11,228.7019892
6/20/14,2.45642E+11,228.772384
6/20/14,2.4574E+11,228.8633137
6/20/14,2.4585E+11,228.9656804
6/20/14,2.45957E+11,229.0651369
6/20/14,2.46084E+11,229.1832654
6/20/14,2.46225E+11,229.3148321
6/20/14,2.46346E+11,229.4274842
6/20/14,2.4648E+11,229.5525668
6/20/14,2.46622E+11,229.6844028
6/20/14,2.46723E+11,229.778609
6/20/14,2.46827E+11,229.8751348
6/20/14,2.46954E+11,229.9934864
6/20/14,2.47074E+11,230.1051544
6/20/14,2.47181E+11,230.2050117
6/19/14,2.47292E+11,230.3087651
6/19/14,2.47406E+11,230.414875
6/19/14,2.47521E+11,230.5219466
6/19/14,2.47648E+11,230.6402969
6/19/14,2.4783E+11,230.8096399
6/19/14,2.47937E+11,230.9094804
6/19/14,2.48048E+11,231.0123679
6/19/14,2.48164E+11,231.1211363
6/19/14,2.48259E+11,231.2094962
6/19/14,2.48334E+11,231.2791576
6/19/14,2.48412E+11,231.3516
6/19/14,2.48594E+11,231.5209904
6/19/14,2.48724E+11,231.6422752
6/19/14,2.48858E+11,231.766614
6/19/14,2.48989E+11,231.8893652
6/19/14,2.49097E+11,231.9901237
6/19/14,2.49205E+11,232.0898746
6/19/14,2.49342E+11,232.2178138
6/19/14,2.49463E+11,232.3301312
6/19/14,2.49587E+11,232.4455872
6/19/14,2.49736E+11,232.5848389
6/19/14,2.49861E+11,232.7009904
6/19/14,2.49992E+11,232.8227444
6/19/14,2.50091E+11,232.9155661
6/18/14,2.50208E+11,233.0241292
6/18/14,2.50323E+11,233.1317952
6/18/14,2.50437E+11,233.2377768
6/18/14,2.50557E+11,233.3491297
6/18/14,2.50698E+11,233.4803476
6/18/14,2.50948E+11,233.7135496
6/18/14,2.51137E+11,233.8894726
6/18/14,2.5125E+11,233.9950844
6/18/14,2.51358E+11,234.0956971
6/18/14,2.51475E+11,234.204435
6/18/14,2.51589E+11,234.310901
6/18/14,2.51685E+11,234.3998604
6/18/14,2.5182E+11,234.525322
6/18/14,2.51939E+11,234.636171
6/18/14,2.52054E+11,234.743522
6/18/14,2.52162E+11,234.8439563
6/18/14,2.52241E+11,234.9181372
6/18/14,2.52314E+11,234.9860414
6/18/14,2.52379E+11,235.0460857
6/18/14,2.52459E+11,235.1212276
6/18/14,2.52532E+11,235.1887369
6/18/14,2.52622E+11,235.2723207
6/18/14,2.52709E+11,235.353151
6/18/14,2.52778E+11,235.417779
6/17/14,2.52896E+11,235.5280565
6/17/14,2.52992E+11,235.6167927
6/17/14,2.53172E+11,235.7850927
6/17/14,2.53307E+11,235.9109125
6/17/14,2.53387E+11,235.9850089
6/17/14,2.53484E+11,236.0754166
6/17/14,2.53576E+11,236.1606744
6/17/14,2.53656E+11,236.2351437
6/17/14,2.5374E+11,236.3137808
6/17/14,2.5384E+11,236.4071223
6/17/14,2.53932E+11,236.4930458
6/17/14,2.53993E+11,236.5496359
6/17/14,2.54062E+11,236.6140731
6/17/14,2.54143E+11,236.6887563
6/17/14,2.54254E+11,236.7922465
6/17/14,2.54356E+11,236.8878021
6/17/14,2.54441E+11,236.9668074
6/17/14,2.54536E+11,237.0549587
6/17/14,2.5462E+11,237.1329409
6/17/14,2.54697E+11,237.2053963
6/17/14,2.54771E+11,237.2736972
6/17/14,2.54837E+11,237.3349857
6/17/14,2.54913E+11,237.4063269
6/17/14,2.54993E+11,237.4811834
6/16/14,2.55078E+11,237.560147
6/16/14,2.55164E+11,237.6403796
6/16/14,2.55248E+11,237.7185421
6/16/14,2.55329E+11,237.7938049
6/16/14,2.55428E+11,237.885924
6/16/14,2.55599E+11,238.0449429
6/16/14,2.55728E+11,238.1648909
6/16/14,2.55808E+11,238.2394698
6/16/14,2.55881E+11,238.3077183
6/16/14,2.55941E+11,238.3637749
6/16/14,2.56009E+11,238.4269517
6/16/14,2.56067E+11,238.4811007
6/16/14,2.56135E+11,238.5445814
6/16/14,2.5622E+11,238.6237135
6/16/14,2.56303E+11,238.7009815
6/16/14,2.56389E+11,238.7809283
6/16/14,2.56475E+11,238.8611886
6/16/14,2.56542E+11,238.9235811
6/16/14,2.56629E+11,239.0047563
6/16/14,2.56727E+11,239.095802
6/16/14,2.56835E+11,239.1962935
6/16/14,2.56916E+11,239.2714148
6/16/14,2.57002E+11,239.3516099
6/16/14,2.57103E+11,239.445591
6/15/14,2.57182E+11,239.5192588
6/15/14,2.57251E+11,239.5837695
6/15/14,2.57326E+11,239.6538254
6/15/14,2.574E+11,239.7225246
6/15/14,2.57471E+11,239.7884064
6/15/14,2.57543E+11,239.8560022
6/15/14,2.57637E+11,239.943243
6/15/14,2.57731E+11,240.0306158
6/15/14,2.57833E+11,240.1261148
6/15/14,2.57946E+11,240.2313754
6/15/14,2.58055E+11,240.3320659
6/15/14,2.58165E+11,240.434831
6/15/14,2.58252E+11,240.5163075
6/15/14,2.58332E+11,240.5900062
6/15/14,2.58431E+11,240.6825291
6/15/14,2.58509E+11,240.7556286
6/15/14,2.58576E+11,240.8175262
6/15/14,2.5865E+11,240.8861551
6/15/14,2.58718E+11,240.9503282
6/15/14,2.58787E+11,241.0138709
6/15/14,2.58854E+11,241.0763817
6/15/14,2.58916E+11,241.1339184
6/15/14,2.58979E+11,241.1934268
6/15/14,2.59041E+11,241.2506758
6/14/14,2.59084E+11,241.2905725
6/14/14,2.59115E+11,241.3196875
6/14/14,2.59142E+11,241.3443797
6/14/14,2.59168E+11,241.3691441
6/14/14,2.59216E+11,241.4138002
6/14/14,2.59278E+11,241.4712636
6/14/14,2.59342E+11,241.5306381
6/14/14,2.59403E+11,241.5878334
6/14/14,2.59452E+11,241.633489
6/14/14,2.59505E+11,241.6828165
6/14/14,2.59567E+11,241.7410005
6/14/14,2.59668E+11,241.8342943
6/14/14,2.59767E+11,241.9266313
6/14/14,2.59876E+11,242.0284627
6/14/14,2.59995E+11,242.1391576
6/14/14,2.60114E+11,242.2503866
6/14/14,2.60232E+11,242.3601313
6/14/14,2.60346E+11,242.4658457
6/14/14,2.60464E+11,242.5763667
6/14/14,2.60597E+11,242.6995452
6/14/14,2.60727E+11,242.8212446
6/14/14,2.60843E+11,242.9291512
6/14/14,2.6093E+11,243.009812
6/14/14,2.61048E+11,243.120352
6/13/14,2.61162E+11,243.2259504
6/13/14,2.61263E+11,243.3203389
6/13/14,2.61436E+11,243.4811373
6/13/14,2.61617E+11,243.6496859
6/13/14,2.61728E+11,243.7534704
6/13/14,2.61821E+11,243.8399569
6/13/14,2.61928E+11,243.9396089
6/13/14,2.62012E+11,244.0176582
6/13/14,2.6212E+11,244.118282
6/13/14,2.62207E+11,244.1994445
6/13/14,2.6228E+11,244.2673407
6/13/14,2.62367E+11,244.3479652
6/13/14,2.62449E+11,244.4251343
6/13/14,2.62549E+11,244.5178687
6/13/14,2.62665E+11,244.6258316
6/13/14,2.6276E+11,244.7139552
6/13/14,2.62863E+11,244.8101664
6/13/14,2.63004E+11,244.9415016
6/13/14,2.63193E+11,245.1173395
6/13/14,2.63304E+11,245.2207111
6/13/14,2.63364E+11,245.2767576
6/13/14,2.63457E+11,245.3638821
6/13/14,2.63593E+11,245.4899578
6/13/14,2.6368E+11,245.5711721
6/12/14,2.63784E+11,245.6678095
6/12/14,2.63879E+11,245.7567851
6/12/14,2.6398E+11,245.8505888
6/12/14,2.64133E+11,245.9926128
6/12/14,2.64377E+11,246.2198912
6/12/14,2.64579E+11,246.4088087
6/12/14,2.64667E+11,246.4899562
6/12/14,2.64735E+11,246.5533482
6/12/14,2.64801E+11,246.6149047
6/12/14,2.64856E+11,246.6660089
6/12/14,2.64888E+11,246.6964582
6/12/14,2.64932E+11,246.7368603
6/12/14,2.64987E+11,246.788662
6/12/14,2.6504E+11,246.8375012
6/12/14,2.6511E+11,246.9027046
6/12/14,2.65187E+11,246.9744005
6/12/14,2.65262E+11,247.0447241
6/12/14,2.65325E+11,247.1029301
6/12/14,2.65394E+11,247.1673835
6/12/14,2.65493E+11,247.2594172
6/12/14,2.65649E+11,247.4053265
6/12/14,2.6583E+11,247.5738188
6/12/14,2.66026E+11,247.7563562
6/12/14,2.66147E+11,247.869002
6/11/14,2.6628E+11,247.9922107
6/11/14,2.6638E+11,248.0858908
6/11/14,2.66484E+11,248.1822268
6/11/14,2.66601E+11,248.2916396
6/11/14,2.66723E+11,248.4055821
6/11/14,2.66845E+11,248.5187368
6/11/14,2.67018E+11,248.680205
6/11/14,2.67118E+11,248.7727957
6/11/14,2.67224E+11,248.8718945
6/11/14,2.67359E+11,248.9976454
6/11/14,2.67529E+11,249.1553405
6/11/14,2.67695E+11,249.310414
6/11/14,2.67824E+11,249.4309127
6/11/14,2.67985E+11,249.580418
6/11/14,2.68091E+11,249.6793578
6/11/14,2.68172E+11,249.7542677
6/11/14,2.68288E+11,249.8622821
6/11/14,2.68574E+11,250.1286186
6/11/14,2.68732E+11,250.2761478
6/11/14,2.6888E+11,250.413991
6/11/14,2.69052E+11,250.5738811
6/11/14,2.69232E+11,250.7422056
6/11/14,2.69399E+11,250.8972422
6/11/14,2.69579E+11,251.0645854
6/10/14,2.69734E+11,251.209705
6/10/14,2.69859E+11,251.3253854
6/10/14,2.7E+11,251.4566317
6/10/14,2.70151E+11,251.5977837
6/10/14,2.70267E+11,251.7056739
6/10/14,2.70456E+11,251.8816468
6/10/14,2.70664E+11,252.0752249
6/10/14,2.70807E+11,252.2082704
6/10/14,2.70918E+11,252.3117555
6/10/14,2.71012E+11,252.3991798
6/10/14,2.71121E+11,252.5014874
6/10/14,2.71251E+11,252.6222426
6/10/14,2.71373E+11,252.7362204
6/10/14,2.71496E+11,252.8504581
6/10/14,2.71621E+11,252.9664049
6/10/14,2.71767E+11,253.1026055
6/10/14,2.71913E+11,253.2384396
6/10/14,2.72062E+11,253.3777278
6/10/14,2.72211E+11,253.5161193
6/10/14,2.72341E+11,253.6372229
6/10/14,2.72474E+11,253.7613166
6/10/14,2.7258E+11,253.859835
6/10/14,2.72696E+11,253.9674946
6/10/14,2.72831E+11,254.0938168
6/9/14,2.72975E+11,254.2279164
6/9/14,2.73169E+11,254.408802
6/9/14,2.73375E+11,254.6003777
6/9/14,2.73537E+11,254.7515825
6/9/14,2.73641E+11,254.8476419
6/9/14,2.73772E+11,254.9698559
6/9/14,2.73874E+11,255.0652037
6/9/14,2.73972E+11,255.1561263
6/9/14,2.74087E+11,255.2636194
